,state.pn,state.pe,state.vn,state.ve,next_state.pn,next_state.pe,next_state.vn,next_state.ve,action_vel.vn,action_vel.ve,action
0,-1.1060574854850769,-0.5642054325580598,-3.285234600840248e-05,-0.00011977086212976828,-1.1060459642410279,-0.5641931033849716,0.00017765803948802746,0.0002703560624698568,-0.3,0.0,7
1,-1.1060459642410279,-0.5641931033849716,0.00017765803948802746,0.0002703560624698568,-1.2577541009902955,-0.4773986285686493,-0.28607933550136866,0.1583269958569305,-0.21213204,0.21213204,4
2,-1.2577541009902955,-0.4773986285686493,-0.28607933550136866,0.1583269958569305,-1.2986676586866381,-0.45898818266987806,-0.0005094394735453188,3.451250957118657e-06,0.0,0.0,0
3,-1.2986676586866381,-0.45898818266987806,-0.0005094394735453188,3.451250957118657e-06,-1.2922216626882552,-0.6899239501833916,0.002621656223017208,-0.2665035907522445,0.0,-0.3,1
4,-1.2922216626882552,-0.6899239501833916,0.002621656223017208,-0.2665035907522445,-1.2925024697065353,-0.7219726916074753,1.6933563647623918e-05,7.70613653119187e-05,0.0,0.0,0
5,-1.2925024697065353,-0.7219726916074753,1.6933563647623918e-05,7.70613653119187e-05,-1.0185078999042512,-0.7163122210502625,0.28968551470158377,0.004728691167940236,0.3,0.0,3
6,-1.0185078999042512,-0.7163122210502625,0.28968551470158377,0.004728691167940236,-0.9658520693540574,-0.71579226872921,0.0006414129114802958,0.0003263013748197206,0.0,0.0,0
7,-0.9658520693540574,-0.71579226872921,0.0006414129114802958,0.0003263013748197206,-1.2190144369602203,-0.5761991088867188,-0.28855661349579115,0.1603932139405767,-0.21213204,0.21213204,4
8,-1.2190144369602203,-0.5761991088867188,-0.28855661349579115,0.1603932139405767,-1.0468750858068465,-0.4144475569665432,0.2772462215687381,0.16428896829882608,0.21213204,0.21213204,6
9,-1.0468750858068465,-0.4144475569665432,0.2772462215687381,0.16428896829882608,-0.7671470403432847,-0.5283155213594437,0.2771726109972771,-0.1421511877550497,0.21213204,-0.21213204,8
10,-0.7671470403432847,-0.5283155213594437,0.2771726109972771,-0.1421511877550497,-1.000558058190346,-0.5424788073658944,-0.26706759140018177,0.004107853555455136,-0.3,0.0,7
11,-1.000558058190346,-0.5424788073658944,-0.26706759140018177,0.004107853555455136,-1.301287080931664,-0.5349409145832061,-0.3096011970146028,0.005719992807031119,-0.3,0.0,7
12,-1.301287080931664,-0.5349409145832061,-0.3096011970146028,0.005719992807031119,-1.3396740442991257,-0.5335836282968521,-0.0006173599679860729,-8.016837076848062e-06,0.0,0.0,0
13,-1.3396740442991257,-0.5335836282968521,-0.0006173599679860729,-8.016837076848062e-06,-1.6154293186664583,-0.5343476333737374,-0.26317330392911964,-0.023274086258934894,-0.3,0.0,7
14,-1.6154293186664583,-0.5343476333737374,-0.26317330392911964,-0.023274086258934894,-1.8951499540805816,-0.40010563544631006,-0.26350878380197246,0.13969866076019286,-0.21213204,0.21213204,4
15,-1.8951499540805816,-0.40010563544631006,-0.26350878380197246,0.13969866076019286,-1.7193717730998996,-0.24836835548281672,0.2660699202506987,0.15794942461806982,0.21213204,0.21213204,6
16,-1.7193717730998996,-0.24836835548281672,0.2660699202506987,0.15794942461806982,-1.6780567363739014,0.030981992492079738,-0.007296429013570093,0.29775779088811666,0.0,0.3,5
17,-1.6780567363739014,0.030981992492079738,-0.007296429013570093,0.29775779088811666,-1.900270640039444,0.22637478820085524,-0.2790828610603362,0.14610122039244228,-0.21213204,0.21213204,4
18,-1.900270640039444,0.22637478820085524,-0.2790828610603362,0.14610122039244228,-1.938925916671753,0.48629082685709,-0.010313618433158318,0.25980752992090284,0.0,0.3,5
19,-1.938925916671753,0.48629082685709,-0.010313618433158318,0.25980752992090284,-2.1784412924766543,0.6499619510412217,-0.2849098108998786,0.12950607536784214,-0.21213204,0.21213204,4
20,-2.1784412924766543,0.6499619510412217,-0.2849098108998786,0.12950607536784214,-2.2341884827613834,0.9114416361093522,-0.0013678912823377263,0.28118249466204814,0.0,0.3,5
21,-2.2341884827613834,0.9114416361093522,-0.0013678912823377263,0.28118249466204814,-1.9679812530755998,0.9439029645681382,0.28337931795703075,-0.01621357670606983,0.3,0.0,3
22,-1.9679812530755998,0.9439029645681382,0.28337931795703075,-0.01621357670606983,-1.7043445447444916,1.0991612299442293,0.2913642064455308,0.15062290334423223,0.21213204,0.21213204,6
23,-1.7043445447444916,1.0991612299442293,0.2913642064455308,0.15062290334423223,-1.8942159328937531,1.253521353030205,-0.27637230969383314,0.14220305373359762,-0.21213204,0.21213204,4
24,-1.8942159328937531,1.253521353030205,-0.27637230969383314,0.14220305373359762,-1.704006880235672,1.4116614268541336,0.2598991678820575,0.16380487625757117,0.21213204,0.21213204,6
25,-1.704006880235672,1.4116614268541336,0.2598991678820575,0.16380487625757117,-1.9001106353282928,1.5609510952472687,-0.288047133912118,0.16992971498930654,-0.21213204,0.21213204,4
26,-1.9001106353282928,1.5609510952472687,-0.288047133912118,0.16992971498930654,-2.1545328662872314,1.4098687992334367,-0.2721279717218542,-0.1482582721364168,-0.21213204,-0.21213204,2
27,-2.1545328662872314,1.4098687992334367,-0.2721279717218542,-0.1482582721364168,-1.9195319073677064,1.3841277611017229,0.2525335702225472,-0.017560366337256897,0.3,0.0,3
28,-1.9195319073677064,1.3841277611017229,0.2525335702225472,-0.017560366337256897,-1.8506127791404725,1.1313080020904542,0.018987949523420963,-0.2903446992205029,0.0,-0.3,1
29,-1.8506127791404725,1.1313080020904542,0.018987949523420963,-0.2903446992205029,-2.107542985868454,1.0936118968963624,-0.2294861277181267,-0.007648518318786036,-0.3,0.0,7
