,state.pn,state.pe,state.vn,state.ve,next_state.pn,next_state.pe,next_state.vn,next_state.ve,action_vel.vn,action_vel.ve,action
0,-1.3753682846307758,-1.8326872507095335,-9.695250088465018e-05,-5.028410273964796e-05,-1.3753595789909363,-1.8326838664770126,-0.00012271185303138664,0.00022057115905578121,0.0,0.0,0
1,-1.3753595789909363,-1.8326838664770126,-0.00012271185303138664,0.00022057115905578121,-1.097423628973961,-1.8316661206245424,0.28121030181263484,-0.00012504712829908223,0.3,0.0,3
2,-1.097423628973961,-1.8316661206245424,0.28121030181263484,-0.00012504712829908223,-0.792097333264351,-1.830945121955872,0.31613468012477447,-0.003674421551269712,0.3,0.0,3
3,-0.792097333264351,-1.830945121955872,0.31613468012477447,-0.003674421551269712,-1.018154104590416,-1.8330175167798997,-0.23944195576389116,0.0002778942476877013,-0.3,0.0,7
4,-1.018154104590416,-1.8330175167798997,-0.23944195576389116,0.0002778942476877013,-1.0551226065158845,-2.0784158478260046,0.010628647373896809,-0.30349132224280445,0.0,-0.3,1
5,-1.0551226065158845,-2.0784158478260046,0.010628647373896809,-0.30349132224280445,-1.310533548235893,-2.1207166748046875,-0.2678405763794902,-0.005536444676721146,-0.3,0.0,7
6,-1.310533548235893,-2.1207166748046875,-0.2678405763794902,-0.005536444676721146,-1.5866814284563064,-1.9929098932981488,-0.28590411961743945,0.13206439518951768,-0.21213204,0.21213204,4
7,-1.5866814284563064,-1.9929098932981488,-0.28590411961743945,0.13206439518951768,-1.6390474049568178,-1.7501512006759645,0.014181337000697803,0.30100551600106007,0.0,0.3,5
8,-1.6390474049568178,-1.7501512006759645,0.014181337000697803,0.30100551600106007,-1.902362773323059,-1.7251676648378371,-0.2612918643188401,-0.00017923524066317762,-0.3,0.0,7
9,-1.902362773323059,-1.7251676648378371,-0.2612918643188401,-0.00017923524066317762,-1.948227483534813,-1.4860806571483614,0.0013191489607773277,0.28796363541659875,0.0,0.3,5
10,-1.948227483534813,-1.4860806571483614,0.0013191489607773277,0.28796363541659875,-1.9470279707431795,-1.2033986111402513,0.0046839924078112645,0.29344994907506783,0.0,0.3,5
11,-1.9470279707431795,-1.2033986111402513,0.0046839924078112645,0.29344994907506783,-1.7122945802450178,-1.0197875545263293,0.28588000538218017,0.14618153616046337,0.21213204,0.21213204,6
12,-1.7122945802450178,-1.0197875545263293,0.28588000538218017,0.14618153616046337,-1.4118908203601837,-1.0031196794509887,0.30711257578084195,0.0037963314460998567,0.3,0.0,3
13,-1.4118908203601837,-1.0031196794509887,0.30711257578084195,0.0037963314460998567,-1.602382262134552,-0.8878546617388726,-0.28492014538195226,0.1357100235251833,-0.21213204,0.21213204,4
14,-1.602382262134552,-0.8878546617388726,-0.28492014538195226,0.1357100235251833,-1.6397109634399414,-0.872000051677227,-0.00011982098639557739,0.00015032940736526445,0.0,0.0,0
15,-1.6397109634399414,-0.872000051677227,-0.00011982098639557739,0.00015032940736526445,-1.9114514144182206,-0.8766769099116326,-0.27519232969915347,0.0028790325116946815,-0.3,0.0,7
16,-1.9114514144182206,-0.8766769099116326,-0.27519232969915347,0.0028790325116946815,-1.968901322889328,-1.1224990933179857,-0.0038801854986995174,-0.30405687906998674,0.0,-0.3,1
17,-1.968901322889328,-1.1224990933179857,-0.0038801854986995174,-0.30405687906998674,-1.7405425616502763,-1.0250823588848115,0.2759117985304464,0.14832835606996486,0.21213204,0.21213204,6
18,-1.7405425616502763,-1.0250823588848115,0.2759117985304464,0.14832835606996486,-1.4777452455997468,-1.1603765455484392,0.2802205933149433,-0.14725698697731507,0.21213204,-0.21213204,8
19,-1.4777452455997468,-1.1603765455484392,0.2802205933149433,-0.14725698697731507,-1.178765296292305,-1.1664062501430512,0.2996878810964401,0.009424815238313544,0.3,0.0,3
20,-1.178765296292305,-1.1664062501430512,0.2996878810964401,0.009424815238313544,-0.9053231603860855,-1.304163189291954,0.29675329115201254,-0.13618245646905172,0.21213204,-0.21213204,8
21,-0.9053231603860855,-1.304163189291954,0.29675329115201254,-0.13618245646905172,-1.134137282013893,-1.3279030639886855,-0.26126070117645,0.0015403392282931387,-0.3,0.0,7
22,-1.134137282013893,-1.3279030639886855,-0.26126070117645,0.0015403392282931387,-0.9389896726727487,-1.4477495925664903,0.3022261966586825,-0.1560968049487153,0.21213204,-0.21213204,8
23,-0.9389896726727487,-1.4477495925664903,0.3022261966586825,-0.1560968049487153,-1.1711300384998322,-1.473811859369278,-0.27503726333817025,-0.002003969681594805,-0.3,0.0,7
24,-1.1711300384998322,-1.473811859369278,-0.27503726333817025,-0.002003969681594805,-0.9335024446845056,-1.4729080403089525,0.257368334687013,-0.0015630120592770892,0.3,0.0,3
25,-0.9335024446845056,-1.4729080403089525,0.257368334687013,-0.0015630120592770892,-0.6293690049648286,-1.474063422894478,0.3124010334755534,-0.00330089063285481,0.3,0.0,3
26,-0.6293690049648286,-1.474063422894478,0.3124010334755534,-0.00330089063285481,-0.8229434212088584,-1.6075112913370135,-0.276186636713172,-0.15756382110263245,-0.21213204,-0.21213204,2
27,-0.8229434212088584,-1.6075112913370135,-0.276186636713172,-0.15756382110263245,-0.6331574877381325,-1.7650726483583452,0.2628583630290733,-0.13583733359679703,0.21213204,-0.21213204,8
28,-0.6331574877381325,-1.7650726483583452,0.2628583630290733,-0.13583733359679703,-0.5991726302146911,-1.779973639392853,-0.00097396845795462,0.0004769966005189252,0.0,0.0,0
29,-0.5991726302146911,-1.779973639392853,-0.00097396845795462,0.0004769966005189252,-0.36103406631946566,-1.646442963385582,0.29053876048902605,0.14183164866269352,0.21213204,0.21213204,6
30,-0.36103406631946566,-1.646442963385582,0.29053876048902605,0.14183164866269352,-0.10423865507096053,-1.7720053304195407,0.2776158779992347,-0.12469440236422032,0.21213204,-0.21213204,8
31,-0.10423865507096053,-1.7720053304195407,0.2776158779992347,-0.12469440236422032,-0.29762164797782903,-1.6506457705259323,-0.24376425259342174,0.15719710862354042,-0.21213204,0.21213204,4
32,-0.29762164797782903,-1.6506457705259323,-0.24376425259342174,0.15719710862354042,-0.11368795164674522,-1.7579712181806566,0.28833305732664316,-0.13117928584157001,0.21213204,-0.21213204,8
33,-0.11368795164674522,-1.7579712181806566,0.28833305732664316,-0.13117928584157001,-0.30639378263950345,-1.6358815207481385,-0.2698256415602927,0.14775345011183716,-0.21213204,0.21213204,4
34,-0.30639378263950345,-1.6358815207481385,-0.2698256415602927,0.14775345011183716,-0.342603638958931,-1.6235155202388762,3.316119460796859e-06,-0.00014988344245304752,0.0,0.0,0
35,-0.342603638958931,-1.6235155202388762,3.316119460796859e-06,-0.00014988344245304752,-0.33748942818045624,-1.874005748319626,-0.005841741932817052,-0.28536501588578006,0.0,-0.3,1
36,-0.33748942818045624,-1.874005748319626,-0.005841741932817052,-0.28536501588578006,-0.5601959286212921,-1.7637810648918153,-0.27286090061038276,0.1501998800751453,-0.21213204,0.21213204,4
37,-0.5601959286212921,-1.7637810648918153,-0.27286090061038276,0.1501998800751453,-0.36884246730208403,-1.88223307261467,0.26628540004697443,-0.14587822838753142,0.21213204,-0.21213204,8
38,-0.36884246730208403,-1.88223307261467,0.26628540004697443,-0.14587822838753142,-0.33164003795981406,-1.6426972945690155,0.015077418790022409,0.2997930138852797,0.0,0.3,5
39,-0.33164003795981406,-1.6426972945690155,0.015077418790022409,0.2997930138852797,-0.06128536012992263,-1.6034749369621277,0.2867470037874368,0.012811245260391556,0.3,0.0,3
40,-0.06128536012992263,-1.6034749369621277,0.2867470037874368,0.012811245260391556,-0.019500443959608676,-1.8210065806865694,-0.004285379916721499,-0.2563025240873249,0.0,-0.3,1
41,-0.019500443959608676,-1.8210065806865694,-0.004285379916721499,-0.2563025240873249,-0.2504095836043358,-1.7005051047086717,-0.28550625115084594,0.14688742670720395,-0.21213204,0.21213204,4
42,-0.2504095836043358,-1.7005051047086717,-0.28550625115084594,0.14688742670720395,-0.27643403064608574,-1.4321825500011445,0.012369392760081935,0.2997944022431676,0.0,0.3,5
43,-0.27643403064608574,-1.4321825500011445,0.012369392760081935,0.2997944022431676,-0.045708985076099634,-1.5230374153137207,0.2725655451949426,-0.15044024783568416,0.21213204,-0.21213204,8
44,-0.045708985076099634,-1.5230374153137207,0.2725655451949426,-0.15044024783568416,-0.002135462005948648,-1.280125877904892,-0.0035072231951189022,0.28174512689829145,0.0,0.3,5
45,-0.002135462005948648,-1.280125877904892,-0.0035072231951189022,0.28174512689829145,-0.0029491007984150204,-1.249524921321869,0.0001014466658153755,-2.2577117365678117e-06,0.0,0.0,0
46,-0.0029491007984150204,-1.249524921321869,0.0001014466658153755,-2.2577117365678117e-06,-0.0026981559245847168,-1.5008714751005172,0.009484454396388274,-0.28685251174776805,0.0,-0.3,1
47,-0.0026981559245847168,-1.5008714751005172,0.009484454396388274,-0.28685251174776805,-0.27074939334988596,-1.528783997654915,-0.2779496518634407,-0.0027154761616752536,-0.3,0.0,7
48,-0.27074939334988596,-1.528783997654915,-0.2779496518634407,-0.0027154761616752536,-0.3129844143331051,-1.5289457357645035,0.0003360761463090157,-0.00010122001745381992,0.0,0.0,0
49,-0.3129844143331051,-1.5289457357645035,0.0003360761463090157,-0.00010122001745381992,-0.5861583723902702,-1.5297599718332293,-0.28555345225479434,9.354038031573672e-05,-0.3,0.0,7
50,-0.5861583723902702,-1.5297599718332293,-0.28555345225479434,9.354038031573672e-05,-0.8586808829545975,-1.6830641176462173,-0.2697294415820988,-0.15272214528548922,-0.21213204,-0.21213204,2
51,-0.8586808829545975,-1.6830641176462173,-0.2697294415820988,-0.15272214528548922,-0.6642523139715195,-1.8384434886217118,0.2707503328418005,-0.15087950174223466,0.21213204,-0.21213204,8
52,-0.6642523139715195,-1.8384434886217118,0.2707503328418005,-0.15087950174223466,-0.6342520141005517,-1.852853947210312,-0.0005312611693395588,0.0006292510709358563,0.0,0.0,0
53,-0.6342520141005517,-1.852853947210312,-0.0005312611693395588,0.0006292510709358563,-0.8810407125592232,-1.732118490958214,-0.27658919745744487,0.14509487588157843,-0.21213204,0.21213204,4
